Customer,Default,card_class,Gender,Education,Marital_Status,Age,Credit_Limit,Jun_Status,May_Status,Apr_Status,Mar_Status,Feb_Status,Jan_Status,Jun_Bill,May_Bill,Apr_Bill,Mar_Bill,Feb_Bill,Jan_Bill,Jun_Payment,May_Payment,Apr_Payment,Mar_Payment,Feb_Payment,Jan_Payment,Jun_PayPercent,May_PayPercent,Apr_PayPercent,Mar_PayPercent,Feb_PayPercent,Jan_PayPercent
2990,0,1,,,1,,1700,0,-1,0,0,0,0,129.31,58.48,888.07,589.16,537.42,542.96,58.48,855,25.79,20.52,27.36,64.98,0.4522,1,0.029,0.0348,0.0509,0.1197
5982,0,3,,,1,,13700,0,0,0,0,0,0,1165.67,1262.53,721.24,784.65,786.39,860.88,139.71,52.63,103.04,102.7,102.7,204.48,0.1199,0.0417,0.1429,0.1309,0.1306,0.2375
15062,0,1,1,2,2,34,300,0,0,0,0,0,0,313.89,263.07,324.35,342.14,344.87,339.81,51.3,77.19,41.04,17.1,17.1,20.52,0.1634,0.2934,0.1265,0.05,0.0496,0.0604
15978,0,2,2,2,1,38,2700,0,0,0,0,0,0,2486.48,2425.02,2025.43,1372.38,1407.4,1420.22,107.15,72.91,56.43,68.4,51.4,51.47,0.0431,0.0301,0.0279,0.0498,0.0365,0.0362
19068,0,2,2,2,1,37,3400,0,0,0,0,0,0,1182.36,1202.92,1225.32,1235.51,1251.28,1263.93,63.24,64.77,54.1,49.01,50.82,45.38,0.0535,0.0538,0.0442,0.0397,0.0406,0.0359
5990,0,2,1,1,2,32,6200,0,0,0,0,0,0,2908.37,2640.68,2330.08,2144.48,2056.55,2029.26,100.45,76.13,77.67,72.09,103.01,66.11,0.0345,0.0288,0.0333,0.0336,0.0501,0.0326
15910,0,1,2,3,2,28,1700,1,3,3,2,2,2,1386.02,1438.66,1406.51,1373.64,1459.76,1499.43,85.5,0,0,109.44,68.4,58.14,0.0617,0,0,0.0797,0.0469,0.0388
7025,0,2,2,2,2,25,6800,0,0,0,0,0,0,765.09,840.26,979.15,1024.7,1051.07,1340.37,87.86,153.9,61.56,68.4,307.8,171,0.1148,0.1832,0.0629,0.0668,0.2928,0.1276
6023,0,2,2,1,2,39,7200,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
22047,0,2,2,,2,,7200,0,0,0,0,0,0,2274.88,2182.92,2076.38,2118.66,2117.25,2049.06,102.6,85.5,214.06,171,102.6,171,0.0451,0.0392,0.1031,0.0807,0.0485,0.0835
619,0,2,1,1,2,,2100,0,0,0,0,0,0,2012.29,1820.64,1317.83,1355.65,1354.97,1338.59,69.02,64.98,68.4,51.3,64.98,68.4,0.0343,0.0357,0.0519,0.0378,0.048,0.0511
18679,0,2,2,1,2,,3800,-2,-2,-2,-2,-2,-2,252.98,-0.62,-0.62,-0.62,-0.62,-0.62,68.4,0,0,0,0,0,0.2704,1,1,1,1,1
18256,0,2,1,3,1,55,2700,0,0,0,0,0,0,2737.27,2728.75,2789.73,2592.84,1702.61,1758.15,2154.6,855,263.48,297.54,102.6,441.18,0.7871,0.3133,0.0944,0.1148,0.0603,0.2509
2478,0,2,1,2,2,37,5500,-1,-1,0,0,0,0,105.68,1782.68,900.32,1013.62,1213.21,1306.1,1784.04,171,239.4,273.6,171,41.04,1,0.0959,0.2659,0.2699,0.1409,0.0314
26665,0,2,1,2,2,,5100,0,0,0,0,0,0,5264.47,5252.2,5243.17,5210.61,5237.15,0,188.1,188.41,193.98,232.12,0,28.45,0.0357,0.0359,0.037,0.0445,0,1
1651,0,3,2,1,1,45,17100,-1,-1,-1,-1,-1,-1,1263.83,-844.88,786.57,627.19,-132.56,533.04,0,2838.6,0,0,684,615.6,0,1,0,0,1,1
22075,0,3,2,2,2,27,12300,0,0,0,0,0,0,1510.92,1289.24,1015.26,811.36,190.7,77.74,51.23,61.53,34.47,4.1,78.28,181.33,0.0339,0.0477,0.034,0.0051,0.4105,1
5139,0,2,2,1,2,27,4800,0,0,0,0,0,0,562.15,644.6,725.35,872.2,954.8,1271.76,102.6,102.6,171,102.6,342,136.8,0.1825,0.1592,0.2357,0.1176,0.3582,0.1076
16373,0,1,,,1,,1000,0,0,0,0,0,0,851.07,885.3,920.01,954.42,973.64,993.78,41.55,42.07,42.27,27.29,28.11,36.9,0.0488,0.0475,0.0459,0.0286,0.0289,0.0371
18368,0,2,2,2,2,23,2700,0,0,0,0,-1,-1,1319.68,942.48,802.67,736.63,498.57,402.4,171,171,342.21,499.8,402.4,615.6,0.1296,0.1814,0.4263,0.6785,0.8071,1
19969,0,2,2,1,1,31,9200,-2,-2,-2,-2,-2,-2,211.39,414.16,891.56,1252.75,1278.74,677.71,415.19,893.78,1253.43,1278.74,677.71,180.3,1,1,1,1,0.53,0.266
1716,0,1,2,2,1,26,1700,0,0,0,0,0,0,1561.67,1488.45,1477.2,641.87,656.02,665.09,78.66,80.34,27.36,28.56,24.83,12.35,0.0504,0.054,0.0185,0.0445,0.0378,0.0186
13313,0,1,1,,2,,1700,-2,-2,-2,-2,-2,-2,584.65,624.53,660.5,660.2,674.6,197.33,49.52,51.3,14.33,15.56,3.93,671.24,0.0847,0.0821,0.0217,0.0236,0.0058,1
18666,0,1,2,2,2,22,1000,0,0,0,0,0,0,980.89,952.88,935.88,958.9,978.36,999.8,63.27,58.14,44.46,27.36,29.41,30.2,0.0645,0.061,0.0475,0.0285,0.0301,0.0302
9759,0,2,,,2,,5500,0,0,0,0,0,0,5617.76,5434.48,5148.74,5204.21,5317.28,5673.85,270.18,239.4,191.52,201.78,451.44,0,0.0481,0.0441,0.0372,0.0388,0.0849,0
11580,0,2,2,,1,,3100,0,0,0,-1,-1,-1,169.91,161.18,78.32,60.33,59.1,66.83,41.14,34.37,60.33,59.1,66.83,48.43,0.2421,0.2132,0.7703,0.9796,1,0.7247
16109,0,1,2,2,2,31,300,0,0,0,0,0,0,358.01,312.52,352.57,352.23,352.09,352.47,39.67,45.52,45.18,17.68,18.06,20.52,0.1108,0.1457,0.1281,0.0502,0.0513,0.0582
28849,0,2,2,1,2,,7500,-1,2,2,0,0,0,47.16,41.21,28.22,60.98,41.21,41.21,24.11,11.12,43.88,17.34,24.11,24.11,0.5112,0.2698,1,0.2844,0.5851,0.5851
2893,0,3,1,2,2,37,15400,0,0,0,0,0,0,4673.6,5006.88,5336.88,5611.4,5844.27,6069.92,461.43,466.52,416.15,330.03,330.03,330.03,0.0987,0.0932,0.078,0.0588,0.0565,0.0544
28541,0,3,2,3,2,30,10600,1,-1,0,0,0,0,202.84,4039.33,4483.86,3317.71,1770.09,1710.31,4104,615.87,684,410.4,171,102.6,1,0.1525,0.1525,0.1237,0.0966,0.06
13686,0,3,2,2,1,66,17100,-1,-1,-1,-1,-1,-1,127.16,60.02,102.19,398.26,452.71,10380.11,60.02,102.19,398.26,452.71,10380.11,0,0.472,1,1,1,1,0
25706,0,3,2,1,2,29,14700,0,0,0,0,0,0,3810.19,3901.23,3992.82,4046.51,4150.2,4282.7,205.2,205.2,171,171,205.2,171,0.0539,0.0526,0.0428,0.0423,0.0494,0.0399
22435,0,2,2,3,2,45,2100,0,0,0,0,0,0,901.17,817.65,828.15,606.3,618.58,606.37,48.32,51.3,40.12,18.19,20.42,16.04,0.0536,0.0627,0.0484,0.03,0.033,0.0265
18276,0,2,1,,1,,4400,0,0,0,0,0,0,4244.49,4328.73,4475.75,4521.68,1804.22,1828.43,154.93,216.76,189.13,64.19,66.25,66.31,0.0365,0.0501,0.0423,0.0142,0.0367,0.0363
23916,0,1,1,2,2,24,1700,-1,-1,0,0,0,0,3.08,224.35,240.39,59.3,31.33,645.15,252.94,49.9,34.2,0.62,642.41,34.2,1,0.2224,0.1423,0.0105,1,0.053
28339,0,2,2,3,1,40,2700,0,0,0,0,0,0,636.39,669.74,653.15,488,499.73,579.52,68.4,68.4,37.28,78.66,153.9,35.91,0.1075,0.1021,0.0571,0.1612,0.308,0.062
24283,0,2,,,2,,8600,-2,-2,-2,-2,-2,-2,0,0,241.66,0,0,0,0,241.66,4.96,0,0,94.32,1,1,0.0205,1,1,1
26909,0,2,1,1,1,38,5800,-1,-1,-1,-1,-1,-1,83.11,83.11,83.11,83.11,83.11,83.11,83.11,83.11,83.11,83.11,83.11,88.89,1,1,1,1,1,1
20632,0,2,1,1,1,30,5500,-1,0,0,0,0,0,572.99,1537.15,1383.49,1400.52,1392.25,1216.46,1383.49,68.47,51.3,68.4,34.2,220.35,1,0.0445,0.0371,0.0488,0.0246,0.1811
17033,0,1,2,1,2,23,1700,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2914,0,2,2,1,1,45,6800,-2,-2,-2,-2,-2,-2,48.46,432.39,136.01,0,85.5,6.81,432.97,136.01,0,85.5,6.81,100.68,1,0.3146,0,1,0.0796,1
12819,0,2,2,2,2,25,2400,0,0,0,2,2,0,2410.69,1749.4,1201.17,979.25,958.93,978.84,68.4,153.9,41.04,0,41.04,40.53,0.0284,0.088,0.0342,0,0.0428,0.0414
602,0,1,1,3,1,59,1000,-1,-1,-1,-1,-1,-1,13.34,13.34,13.34,13.34,13.34,45.14,13.34,13.34,13.34,13.34,45.14,0,1,1,1,1,1,0
26726,0,2,,,2,,7200,0,0,0,0,0,0,1231.78,1101.41,995.36,1007.09,424.46,189.98,103.11,102.74,104.58,34.2,171,136.87,0.0837,0.0933,0.1051,0.034,0.4029,0.7204
10566,0,2,2,2,2,24,2100,-1,0,0,0,0,0,1954.43,1987.16,1994.24,2011.92,2015.92,1980.8,102.6,102.6,85.5,71.82,136.8,71.82,0.0525,0.0516,0.0429,0.0357,0.0679,0.0363
26278,0,3,2,2,1,38,16800,-2,-2,-2,-2,-2,-2,0,0,0,0,5.57,42.96,0,0,0,5.57,42.96,34.2,1,1,1,1,1,0.7961
13895,0,3,2,2,1,39,10300,0,0,0,0,0,0,4963.72,5081.64,5194.23,4220.86,3588.33,3659.57,197.85,210.77,161.7,130.34,130.99,135.77,0.0399,0.0415,0.0311,0.0309,0.0365,0.0371
11042,0,1,1,2,2,25,1700,1,2,0,0,-1,0,376.99,324.8,146.14,0,232.73,189.95,0.48,34.2,0,232.73,68.4,129.34,0.0013,0.1053,0,1,0.2939,0.6809
28997,0,3,2,3,2,40,10300,-1,-1,-1,-1,-1,-1,13.34,13.34,13.34,13.34,13.34,13.34,13.34,13.34,13.34,13.34,13.34,13.34,1,1,1,1,1,1
27344,0,2,1,1,2,31,4100,-1,-1,-1,-1,-1,-2,535.74,90.53,352.02,123.12,0,0,90.53,354.41,123.12,0,0,0,0.169,1,0.3498,0,1,1
15913,0,2,2,3,1,29,3100,0,0,0,0,0,0,3116.17,3045.41,3132.55,3016.34,2045.91,1892.8,119.7,136.8,102.67,67.51,68.4,171,0.0384,0.0449,0.0328,0.0224,0.0334,0.0903
3393,0,2,2,2,1,26,5100,0,0,-1,-1,-2,-2,3959.88,4221.07,179.55,0,0,0,342,179.55,0,0,0,0,0.0864,0.0425,0,1,1,1
21877,0,1,2,2,1,26,1700,1,-1,2,2,-2,-2,0,34.2,68.4,0,0,0,34.2,0,0,0,0,0,1,0,0,1,1,1
15036,0,2,1,1,1,38,6800,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
93,0,2,2,1,2,27,3400,-2,-2,-2,-2,-2,-2,-68.4,189.98,0,0,0,0,258.38,0,0,0,0,0,1,0,1,1,1,1
13047,0,3,1,1,2,40,22600,0,0,0,0,2,0,4870.66,4176.57,3566.51,3876.4,3810.67,4081.74,222.3,205.2,513,0,342,205.2,0.0456,0.0491,0.1438,0,0.0897,0.0503
18373,0,1,2,,2,,1700,0,0,0,0,0,-1,1393.86,1658.08,1615.13,381.36,-99.08,1648.82,342,85.5,102.67,51.3,1778.4,64.98,0.2454,0.0516,0.0636,0.1345,1,0.0394
7287,0,2,1,1,2,26,2700,0,0,0,0,0,0,2646.98,2662.09,2378.06,2077.55,1787.98,1486.37,113.82,96.14,40.77,51.85,79.21,51.3,0.043,0.0361,0.0171,0.025,0.0443,0.0345
17980,0,1,1,3,2,39,700,0,0,0,0,0,0,1056.51,559.1,464.88,350.07,599.9,558.21,171,68.91,102.6,342.17,116.76,9.23,0.1619,0.1233,0.2207,0.9774,0.1946,0.0165
10292,0,2,1,2,2,25,7200,0,0,0,0,0,0,3300.92,1214.89,1190.47,861.81,868.51,878.67,57.49,48.19,30.3,31.19,35.4,30.78,0.0174,0.0397,0.0255,0.0362,0.0408,0.035
11153,0,3,1,1,2,33,17100,0,-1,-1,0,0,0,2614.25,47.78,1930.56,1885.14,1874.06,674.83,47.78,1930.56,51.81,48.77,25.55,50.48,0.0183,1,0.0268,0.0259,0.0136,0.0748
20594,0,2,1,3,2,29,4800,0,0,0,0,0,0,249.9,400.76,180.58,279.28,615.67,761.36,171,102.6,102.6,342,171,85.5,0.6843,0.256,0.5682,1,0.2777,0.1123
11575,0,2,2,1,1,30,5100,-2,-2,-2,-2,-2,-2,356.6,-0.68,-0.68,-0.68,-0.68,-0.68,0,0,0,0,0,0,0,1,1,1,1,1
10344,0,3,2,1,1,53,14000,-1,-1,-1,-1,-1,-1,144.08,6.4,269.63,63,38.61,259.65,6.4,270.11,63,38.61,259.65,0,0.0444,1,0.2337,0.6129,1,0
15189,0,3,2,1,1,34,15700,-1,0,0,0,0,0,399.76,441.56,527.3,768.3,873.67,1246.66,68.4,102.6,273.6,136.8,547.2,205.2,0.1711,0.2324,0.5189,0.1781,0.6263,0.1646
15771,0,1,2,2,2,24,1000,0,0,0,0,0,0,909.07,926.14,915.16,929.76,930.51,931.4,51.3,49.42,48.74,34.2,34.2,68.4,0.0564,0.0534,0.0533,0.0368,0.0368,0.0734
24390,0,2,1,5,1,43,7200,0,0,0,0,0,0,6762.81,6906.66,7137.2,7247.84,1666.36,1701.21,256.5,342,310.71,59.64,61.7,62.11,0.0379,0.0495,0.0435,0.0082,0.037,0.0365
19441,0,2,2,1,1,42,5100,0,0,0,2,2,2,3692.51,3735.8,1279.9,1246.45,1340.4,1309.76,171.79,208.14,0,177.84,0,94.7,0.0465,0.0557,0,0.1427,0,0.0723
6765,0,2,2,1,1,29,2700,-2,-2,-2,-2,-2,-2,144.5,684,395.22,0,0,0,684,395.22,0,0,0,0,1,0.5778,0,1,1,1
2473,0,2,2,3,1,38,3400,0,0,0,0,0,0,2135,2186.13,2252.55,2276.97,2377,2474.23,85.5,102.6,82.08,136.8,136.8,136.8,0.04,0.0469,0.0364,0.0601,0.0576,0.0553
21662,0,2,2,1,2,23,3100,-1,-1,-2,-1,-1,-1,103.63,0,0,144.32,38.65,7.25,0,0,144.32,38.65,7.25,10.19,0,1,1,0.2678,0.1876,1
19162,0,3,2,2,1,39,17100,-2,-2,-2,-2,-2,-2,66.62,20.49,18.88,217.51,0,207.05,20.49,18.88,217.51,0,207.05,0,0.3076,0.9214,1,0,1,0
13700,0,2,1,2,2,30,3100,-1,-1,-1,-1,-1,-1,89.91,36.8,55.16,33.96,269.53,51.85,36.9,55.3,34.06,270.32,52.02,14.12,0.4104,1,0.6175,1,0.193,0.2723
1681,0,2,2,2,2,31,7500,-1,-1,-2,-1,-1,-2,1325.11,0,0,3785.91,0,0,0,0,3785.91,0,0,0,0,1,1,0,1,1
8348,0,3,1,1,1,40,12300,0,-1,-1,-2,-1,2,734.92,1392.45,-1164.2,-1180,1471.04,398.57,1405.21,0.07,1.3,2912.3,1.98,466.9,1,0.0001,1,1,0.0013,1
8101,0,2,1,2,2,30,3400,0,0,0,0,0,0,2849.27,2005.86,1296.62,1319.5,1347.75,1388.28,99.18,68.4,54.72,54.72,68.4,58.14,0.0348,0.0341,0.0422,0.0415,0.0508,0.0419
14013,0,1,1,3,2,39,1700,0,-1,-1,2,0,0,1176.14,27.7,650.11,616.8,628.05,638.51,27.7,1744.2,0,34.2,34.2,34.2,0.0236,1,0,0.0554,0.0545,0.0536
12446,0,3,2,2,1,28,14700,0,0,0,0,0,0,888.11,784.48,641.35,503.9,600.96,642.41,44.9,171.07,34.2,171,171,68.4,0.0506,0.2181,0.0533,0.3394,0.2845,0.1065
508,0,2,2,2,2,28,6200,0,0,0,0,0,2,1444.54,1324.94,1255,1224.8,1295.94,1185.41,85.5,68.4,38.58,85.5,0,68.4,0.0592,0.0516,0.0307,0.0698,0,0.0577
870,0,2,2,2,2,34,9900,0,0,0,0,0,0,10615.78,10774.64,10741.71,10862.98,10801.04,10448.03,410.81,410.81,376.75,379.21,411.46,411.46,0.0387,0.0381,0.0351,0.0349,0.0381,0.0394
25067,0,2,1,2,1,51,2100,0,0,0,0,0,0,2055.9,1877.65,1605.9,1390.95,1306.03,1321.9,65.05,56.43,109.44,51.3,51.3,51.3,0.0316,0.0301,0.0681,0.0369,0.0393,0.0388
4837,0,2,1,2,1,48,9900,0,0,0,0,0,0,7683.44,7391.78,5606.27,3335.32,1209.07,837.25,347.47,244.43,172.4,54.07,103.28,342,0.0452,0.0331,0.0308,0.0162,0.0854,0.4085
7205,0,3,2,,2,,12700,-1,-1,-1,-1,-1,-1,19.73,954.01,-145.25,148.67,190.22,0,2185.21,0,297.33,190.22,0,119.7,1,0,1,1,0,1
14739,0,2,2,5,1,45,5100,0,0,0,0,0,0,7954.48,8883.11,8263.23,4779.14,4948.47,4247.54,1027.09,858.39,2736,4104,3249,1026,0.1291,0.0966,0.3311,0.8587,0.6566,0.2416
29006,0,2,2,2,2,40,4800,-2,-2,-2,-2,-2,-2,0,64.54,0,0,0,0,64.54,0,0,0,0,0,1,0,1,1,1,1
8149,0,1,2,1,1,30,1000,0,0,2,2,0,0,519.81,606.3,654.21,633.62,641.52,659.55,106.02,68.4,0,23.22,28.63,24.66,0.204,0.1128,0,0.0366,0.0446,0.0374
14775,0,3,2,1,2,28,12700,0,0,0,0,0,0,2341.06,2428.68,2481.11,2547.93,2601.18,2652.96,120.14,104.17,102.6,88.54,89.02,92.17,0.0513,0.0429,0.0414,0.0347,0.0342,0.0347
13422,0,2,2,1,2,29,3400,2,2,2,2,2,2,2531.89,2584.05,2614.04,2551.7,2711.79,2768.32,112.86,92.34,0,201.78,106.02,0,0.0446,0.0357,0,0.0791,0.0391,0
8206,0,2,1,1,1,42,8200,0,0,0,0,0,0,2473.99,3113.74,3113.12,1761.57,1748.54,0,684,75.68,35.23,34.99,232.22,372.54,0.2765,0.0243,0.0113,0.0199,0.1328,1
23797,0,3,2,3,1,47,12300,0,0,0,0,0,0,12533.75,12499.04,12451.57,12514.7,12436.11,10365.92,494.63,542.45,465.12,412.35,319.43,325.41,0.0395,0.0434,0.0374,0.0329,0.0257,0.0314
13575,0,2,,,2,,2100,0,0,0,0,0,0,1449.12,1216.84,968.89,962.25,914.92,935.61,51.3,61.56,37.21,41.04,41.04,34.2,0.0354,0.0506,0.0384,0.0427,0.0449,0.0366
1412,0,3,1,3,1,58,15400,-1,-1,-1,-1,-1,-1,305.75,213.37,189.3,337.08,28.01,29.51,214.47,196.31,338.75,28.15,29.65,85.09,0.7015,0.92,1,0.0835,1,1
28506,0,1,2,2,1,37,1700,-1,-1,-1,-1,-1,-1,252.74,73.77,143.78,13.34,13.34,18.47,73.77,143.78,13.34,13.34,18.47,18.47,0.2919,1,0.0928,1,1,1
39,0,1,1,1,2,25,1700,1,-1,-1,-2,-2,-2,0,26.68,0,0,0,0,26.68,0,0,0,0,0,1,0,1,1,1,1
16523,0,1,1,2,2,23,700,1,2,0,0,0,0,610.3,590.33,648.98,677.3,656.78,622.78,0,68.4,54.72,0,39.33,68.4,0,0.1159,0.0843,0,0.0599,0.1098
6719,0,2,2,2,2,29,6800,0,0,2,0,0,0,2373.89,2389.83,2196.39,1727.72,1535.31,2602.21,137.21,68.67,102.87,309.72,1234.62,769.5,0.0578,0.0287,0.0468,0.1793,0.8042,0.2957
7295,0,2,2,2,1,45,4400,0,0,0,0,0,0,2711.27,2180.83,2140.89,1776.69,1511.26,1300.76,119.7,103.35,68.4,68.4,68.4,68.4,0.0441,0.0474,0.0319,0.0385,0.0453,0.0526
15388,0,1,2,6,1,45,1000,0,0,0,0,0,0,921.96,913.69,912.42,785.64,689.2,399.73,136.8,171.75,42.13,28.04,9.78,8.11,0.1484,0.188,0.0462,0.0357,0.0142,0.0203
19566,0,2,2,2,1,47,2700,-1,2,2,-1,-1,-1,142.48,133.65,0,120.42,0,485.85,0,0,120.42,0,485.85,256.5,0,0,1,0,1,0.5279
26224,0,3,2,1,1,28,13700,-1,-1,-1,-1,-1,0,298.09,7.22,142.55,138.48,156.16,88.17,7.22,143.23,138.89,156.84,0.41,131.23,0.0242,1,0.9743,1,0.0026,1
14409,0,1,2,,2,,1700,0,0,0,0,0,0,1161.4,1210.99,1235.3,1265.09,1290.84,1337.73,68.4,54.75,50.34,51.3,68.4,171,0.0589,0.0452,0.0408,0.0406,0.053,0.1278
12463,0,2,1,3,1,31,5800,2,0,0,0,0,0,5830.59,7859.33,5729.32,6341.16,4141.35,4012.34,273.6,273.6,171,171,153.9,171,0.0469,0.0348,0.0298,0.027,0.0372,0.0426
8807,0,1,1,3,2,42,1000,0,0,0,0,0,0,279.93,321.31,373.74,391.42,414.09,436.15,51.3,68.4,34.2,34.2,34.2,42.51,0.1833,0.2129,0.0915,0.0874,0.0826,0.0975
1507,0,1,2,1,2,24,1700,-1,-1,-1,-1,-1,-1,21.51,12,26.81,23.8,27.36,11.66,12,26.98,23.91,31.12,11.66,7.18,0.5579,1,0.8918,1,0.4262,0.6158
26349,0,2,2,1,2,31,5800,-2,-2,-2,-2,-2,-2,25.89,147.71,50.92,12.38,15.42,21.2,147.71,51.27,12.38,15.42,21.2,47.88,1,0.3471,0.2431,1,1,1
23593,0,2,2,1,1,39,2700,1,2,2,2,0,0,729.83,765.7,787.18,764.34,779.45,797.92,58.14,43.78,0,27.84,30.95,1037.32,0.0797,0.0572,0,0.0364,0.0397,1
5035,0,1,2,1,2,23,1700,0,0,0,0,0,0,1643.79,1688.18,1642.9,299.59,329.89,264.95,71.51,44.8,34.2,34.2,9.47,10.12,0.0435,0.0265,0.0208,0.1142,0.0287,0.0382
967,0,1,1,1,2,28,1000,1,-2,-1,-1,-1,-2,0,0,44.8,27.91,0,0,0,44.8,27.91,0,0,0,1,1,0.623,0,1,1
18552,0,1,2,2,2,25,1700,0,0,-1,0,-1,0,290.05,73.8,114.88,73.8,84.47,22.64,34.2,114.88,34.2,84.47,17.1,51.3,0.1179,1,0.2977,1,0.2024,1
18289,0,3,1,3,1,56,12300,-1,-1,-1,-1,-1,-1,752.4,264.91,40.97,71.38,35.09,35.09,265.8,40.97,71.72,35.09,35.09,34.85,0.3533,0.1547,1,0.4916,1,0.9932
18467,0,2,,,1,,2700,-1,-1,-1,-1,-1,-1,11.39,11.39,11.39,11.39,0,2.57,11.39,11.39,11.39,0,2.57,0,1,1,1,0,1,0
13305,0,3,2,1,2,29,11600,0,0,0,0,0,0,2830.73,1864.69,1055.89,1194.91,1386.37,1424.7,342,200.89,171,342,68.4,47.88,0.1208,0.1077,0.1619,0.2862,0.0493,0.0336
12976,0,2,2,2,2,23,2100,0,0,0,0,0,0,971.49,984.31,999.29,993.03,1008.66,1018.34,61.22,60.19,41.04,51.3,46.75,34.2,0.063,0.0611,0.0411,0.0517,0.0463,0.0336
23398,0,2,2,3,1,32,2400,0,0,0,0,0,0,2398.17,2362.54,2343.73,2385.55,2397.8,2401.25,83.14,106.43,102.6,83.38,85.5,87.35,0.0347,0.045,0.0438,0.035,0.0357,0.0364
27163,0,2,1,2,2,31,2400,0,0,0,0,0,0,2324.16,2262.57,2310.86,2295.74,2273.72,2231.58,85.5,85.02,92.34,92.34,85.5,102.6,0.0368,0.0376,0.04,0.0402,0.0376,0.046
24736,0,2,1,,2,,6200,-1,-1,-1,-1,-1,-1,321.79,355.51,184.06,107.9,64.19,159.82,356.47,184.44,108.04,64.33,159.99,46.27,1,0.5188,0.587,0.5962,1,0.2895
13242,0,3,1,1,1,41,13700,-1,-1,-1,-1,-1,-1,55.75,27.91,55.3,29.93,31.36,185.84,27.91,55.3,29.93,31.36,185.84,482.73,0.5006,1,0.5412,1,1,1
28467,0,3,,,1,,12300,-2,-2,-2,-2,-2,-2,0,0,0,0,0,8.17,0,0,0,0,8.17,0,1,1,1,1,1,0
1711,0,2,2,1,2,30,3400,0,0,0,0,2,0,970.7,1125.28,1446.08,1762.63,1729.94,1798.51,171,342,342,0,97.33,66.21,0.1762,0.3039,0.2365,0,0.0563,0.0368
22805,0,2,2,1,1,33,6200,-1,-1,-1,-1,-1,-1,239.98,506.98,673.47,448.53,842.11,16.59,506.98,674.18,448.6,842.35,16.59,1138.28,1,1,0.6661,1,0.0197,1
21346,0,3,1,1,1,57,12000,0,0,0,0,0,0,8984.99,9225.18,8997.54,9228.25,9294.29,9446.86,393.3,615.6,376.2,393.3,478.8,410.4,0.0438,0.0667,0.0418,0.0426,0.0515,0.0434
3130,0,2,,,2,,6200,0,0,0,0,2,2,3213.5,3281.66,3363.71,3602.18,3676.5,3612,119.7,136.8,294.12,136.8,0,277.02,0.0372,0.0417,0.0874,0.038,0,0.0767
7189,0,2,1,2,1,33,9900,0,0,0,0,0,0,6516.71,5931.58,5299.84,4488.58,4475.45,4114.67,244.8,198.91,171,171,171,136.8,0.0376,0.0335,0.0323,0.0381,0.0382,0.0332
6381,0,2,1,2,1,32,5100,0,0,0,0,0,0,4834.03,4975.52,5007.22,4885.74,4993.44,4470.66,342,239.4,136.8,276.03,136.8,112.28,0.0707,0.0481,0.0273,0.0565,0.0274,0.0251
27818,0,2,2,1,2,26,3800,0,0,0,0,0,0,3874.31,3764.12,3442.54,3211.69,2687.74,1800.42,177.84,158.28,166.83,102.6,70.28,65.25,0.0459,0.042,0.0485,0.0319,0.0261,0.0362
5585,0,2,2,2,1,,4400,1,-2,-1,-1,-1,-1,0,0,10.47,125.51,50.38,189.98,0,10.47,125.51,50.38,189.98,50.38,1,1,1,0.4014,1,0.2652
28433,0,3,2,1,1,33,17100,-1,-1,-1,0,0,-1,136.59,246.99,1156.75,4469.56,2658.57,5.16,274.35,1162.8,3420.96,0,5.16,91.72,1,1,1,0,0.0019,1
14041,0,3,2,2,2,38,17100,-1,-1,-1,-1,-1,-1,629.62,-0.34,48.87,-20.55,4110.67,33.38,0,49.21,0,4131.22,33.55,165.15,0,1,0,1,0.0082,1
303,0,1,2,3,1,40,1700,0,0,0,0,0,0,1707.98,1751.48,413.96,441.11,468.1,494.46,82.08,41.25,34.2,34.2,34.2,34.2,0.0481,0.0236,0.0826,0.0775,0.0731,0.0692
10698,0,2,2,1,1,57,9600,-1,-1,-1,2,2,3,31.77,57.08,195.18,163.99,182.22,169.94,57.08,163.99,0,140.73,0,0,1,1,0,0.8582,0,0
15536,0,3,,,2,,17100,-1,-1,-2,-2,-2,-2,44.32,0,0,0,0,78.66,0,0,0,0,78.66,0,0,1,1,1,1,0
15902,0,2,2,2,2,26,3800,0,0,0,0,0,0,2167.46,2301.42,2309.73,2657.24,2834.77,3011.24,171,45.04,389.2,222.57,223.67,228.15,0.0789,0.0196,0.1685,0.0838,0.0789,0.0758
15287,0,2,2,2,2,,9900,0,0,0,0,0,0,2770.95,2028.98,3494.56,2002.55,2030.04,1548.1,72.54,1653.4,57.76,51.85,42.41,41.42,0.0262,0.8149,0.0165,0.0259,0.0209,0.0268
14817,0,2,2,3,2,33,3100,0,0,0,0,0,-1,4472.16,3368.91,3231.05,1346.39,1193.03,14.5,164.16,136.8,34.2,23.87,14.5,922.68,0.0367,0.0406,0.0106,0.0177,0.0122,1
